,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
375,"Milk, Eggs, Wheat, Soybeans, Gluten",949,,424.4,4,424.4,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Sausage Link (Pork, Water, Salt, 2% Or Less Of: Corn Syrup Solids, Sodium Phosphates, Spices, Sugar, Dextrose, Natural Flavorings, BHT, Propyl Gallate, Citric Acid, Caramel Color.), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087674,0001-01-01T00:00:00,Sausage Breakfast Burrito,4.95,42.7,21,1 EACH,1729,Grill,7.9,BREAKFAST,94.4,410,0.1
376,"Milk, Eggs, Wheat, Soybeans, Gluten",1008,,594.5,4,594.5,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Pork Sausage Links (2) (Sausage Link (Pork, Water, Salt, 2% Or Less Of: Corn Syrup Solids, Sodium Phosphates, Spices, Sugar, Dextrose, Natural Flavorings, BHT, Propyl Gallate, Citric Acid, Caramel Color.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087675,0001-01-01T00:00:00,Sausage Breakfast Quesadilla,4.95,50.9,28.6,1 EACH,1831.6,Grill,2.5,BREAKFAST,54.3,588,0.1
377,"Milk, Eggs, Wheat, Soybeans, Gluten",210,,7.7,4,7.7,"English Muffin (Whole Wheat Flour, Water, Farina, Wheat Gluten, Yeast, Sugar, Salt, Preservatives (calcium propionate, sorbic acid), Grain Vinegar, Natural Flavor, Sodium Stearoyl Lactylate, Mono- and Diglycerides, Ethoxylated Mono- and Diglycerides, Sucralose, Soy Flour, Nonfat Milk, Whey), Egg Whites (Egg Whites, Less than 1%: Vegetable Gums (xanthan and guar gum), Color (includes beta carotene), Vitamins and Minerals: Calcium Sulfate, Iron (ferric phosphate), Vitamin E (alpha tocopheryl acetate), Zinc Sulfate, Calcium Pantothenate, Vitamin B12, Vitamin B1 (thiamin mononitrate), Vitamin B6 (pyridoxine hydrochloride), Vitamin B2 (riboflavin), Folic Acid (B vitamin), Biotin, Vitamin D2.), Spinach, Mozzarella (Cultured Pasteurized Part Skim Milk, Skim Milk, Salt, Enzymes.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087676,0001-01-01T00:00:00,Spinach & Egg White Sandwich,2.95,15.5,1.8,1 EACH,415.4,Grill,4.8,BREAKFAST,25.2,55,0
378,"Milk, Eggs, Wheat, Soybeans, Gluten",532,,209.3,4,209.3,"Sourdough Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, Less than 2% of the following: Vital Wheat Gluten, Yeast, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk, and tree nuts.), Cage Free Eggs, Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Clarified Butter  (Pasteurized cream)",16087677,0001-01-01T00:00:00,Veg Sausage Bobcat Sandwich,3.95,29.6,10.4,1 EACH,1182,Grill,3.1,BREAKFAST,51.7,204,0
379,"Milk, Eggs, Wheat, Soybeans, Gluten",955,,387.9,4,387.9,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087678,0001-01-01T00:00:00,Veg Sausage Burrito,4.95,53.5,17.7,1 EACH,1834.4,Grill,9.2,BREAKFAST,101.1,348,0
380,"Milk, Eggs, Wheat, Soybeans, Gluten",995,,556.5,4,556.5,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Veggie Sausage (Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.)), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087679,0001-01-01T00:00:00,Veg Sausage Quesadilla,4.95,60.1,24.5,1 EACH,1927.1,Grill,4.5,BREAKFAST,62.3,517,0
381,"Milk, Eggs, Wheat, Soybeans, Gluten",763,,386.4,4,386.4,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.)",16087680,0001-01-01T00:00:00,Vegetarian Breakfast Burrito,3.95,33.5,15.2,1 EACH,1314.4,Grill,6.5,BREAKFAST,89.1,281,0
382,"Milk, Eggs, Wheat, Soybeans, Gluten",500,,270,4,270,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), 8"" Flour Tortilla (Enriched Flour, Water, Palm and/or Soybean Oil, Salt, Calcium Propionate, Baking Powder (corn starch), Mono- and Diglycerides, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pork Sausage Links (2) (Sausage Link (Pork, Water, Salt, 2% Or Less Of: Corn Syrup Solids, Sodium Phosphates, Spices, Sugar, Dextrose, Natural Flavorings, BHT, Propyl Gallate, Citric Acid, Caramel Color.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.)",16087681,0001-01-01T00:00:00,Sausage Breakfast Burrito,2.95,25.1,8.1,1 EACH,1101.9,Value Offerings,3.5,BREAKFAST,48.2,207,0.1
383,"Milk, Eggs, Wheat, Soybeans, Gluten",510,,251,4,251,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), 8"" Flour Tortilla (Enriched Flour, Water, Palm and/or Soybean Oil, Salt, Calcium Propionate, Baking Powder (corn starch), Mono- and Diglycerides, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Mexican Soyrizo (Water, Textured Vegetable Protein (soy flour, caramel color, zinc oxide, niacinamide, ferrous sulfate, copper gluconate, vitamin A palmitate, calcium pantothenate, thiamine mononitrate, pyridoxine hydrochloride, riboflavin, cyanocobalamin), Soybean Oil, Paprika, Salt (salt, yellow prussiate of soda (anticaking), Vinegar, Spices, Red Pepper, Potassium Sorbate (preservative), Garlic Powder.), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087682,0001-01-01T00:00:00,Soyrizo Burrito,2.95,22.8,6.5,1 EACH,1143.8,Value Offerings,5.4,BREAKFAST,38.5,274,0
384,"Wheat, Soybeans, Gluten",280,,70.9,4,70.9,"Char Siu Chicken (Chicken, Char Siu Marinade (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Water, Hoisin Sauce (Sugar, Water, Soybeans, Salt, Sweet Potato, Modified Corn Starch, Sesame Seeds, Garlic, Wheat Flour, Chili Pepper, Spices, Caramel Color, Acetic Acid, FD&C Red Color No. 40.), Honey, Ginger, Garlic)), Iceberg Lettuce, Cooked Red Quinoa (Red Quinoa, Salt), Korean Gochujang Sauce (Korean Chili Paste Gochujang (Corn syrup, red pepper mixed seasoning(red pepper powder, sea salt, garlic, onion), brown rice, water, fermented soybean paste(soybean, soybean cultured with aspergillus oryzae, roasted soybean powder, salt, seed malt) ,isomalto oligosaccharide, sea salt, red pepper powder, spirits, yeast extract powder(yeast extracts, dextrin), seed malt(wheat).), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Brown Sugar, Pure Sesame Seed Oil, Green Onions, Garlic), Pickled Carrot and Daikon (Daikon Root, Carrots, White Wine Vinegar, Fair Trade Organic Sugar Cane, Water, Salt), Red Onion, Green Onions, Cilantro, Cilantro",16087683,0001-01-01T00:00:00,Asian Chicken Lettuce Wraps,4.95,13.6,2.2,1 PORTN,794.7,World's Fare Your Way,13.2,LUNCH,36.1,89,0
385,,184,,0,4,0,Jasmine Rice (Long Grain Rice),16087684,0001-01-01T00:00:00,Jasmine Rice,1.50,3.8,0.1,4 OZ,1.4,World's Fare Sides,0.1,LUNCH,39.9,4,0
386,"Milk, Soybeans",217,,37.6,4,37.6,"Russet Potatoes, Half & Half (Milk, Cream.), Whipped Margarine (Soybean Oil, Palm Oil, Water, Salt, Non-Fat Dry Milk Solids, Soy Lecithin, Vegetable Mono & Diglycerides, Sodium Benzoate (preservative), Citric Acid, Natural & Artificial flavor, Vitamin A Palmitate, Beta Carotene (color).), Salt, White Pepper",16087685,0001-01-01T00:00:00,Mashed Potatoes,2.00,4.4,1,4 OZ,338.8,World's Fare Sides,0.7,LUNCH,17.3,119,0.7
387,,40,,0,4,0,"French Cut Green Beans, Tomatoes, Garlic (Garlic, Water, Citric Acid.), Parsley, Salt, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Black Pepper",16087686,0001-01-01T00:00:00,Seared Tomato Green Beans,2.00,1.3,0,4 OZ,285.5,World's Fare Sides,2.6,LUNCH,7.5,3,0
388,Fish,181,,76.6,4,76.6,"Sea Bass, Salt, White Pepper, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087687,0001-01-01T00:00:00,Grilled Corvina Sea Bass,6.95,34.2,0.9,5 OZ,267.5,World's Fare Entrees,0,LUNCH,0.1,34,0
389,Soybeans,642,,163.3,4,163.3,"Pork Ribs, Korean Rib Sauce (Ketchup (Tomato Concentrate, High Fructose Corn Syrup, Corn Syrup, Distilled Vinegar, Salt, Natural Flavor, Onion Powder, Spice, Garlic Powder.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Honey, Ginger, Chutney (Pure Cane Sugar, Mangoes, Vinegar, Salt, Ginger Shreds, Chili, Ginger, Garlic, Caramel (E150D)), Pure Sesame Seed Oil, Green Onions, Red Pepper, Chinese 5 Spice (Anise, Cinnamon, Star Anise, Cloves, Ginger.))",16087688,0001-01-01T00:00:00,Korean BBQ Ribs,7.95,39.7,15.5,7 OZ,865.5,World's Fare Entrees,15.9,LUNCH,18.7,401,0
390,"Milk, Eggs, Wheat, Soybeans, Gluten",496,,82.9,4,82.9,"Marinara Sauce (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Water, Yellow Onions, Burgundy Cooking Wine (Wine, Salt, 1% or Less of: Malic Acid, Potassium Metabisulfite (preservative).), Basil, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Whole Leaf Thyme, Oregano, Black Pepper), Ricotta Cheese (Pasteurized Milk, Pasteurized Whey, Vinegar, Stabilizer (modified food starch, guar gum, carrageenan) Salt, Potassium Sorbate (to protect flavor).), Lasagna Sheets (Enriched Durum Flour (durum wheat flour, niacin, ferrous sulfate, thiamin monomitrate [vitamin b1], riboflavin [vitamin b2], folic acid), Water, Eggs, Soybean Oil.), Mozzarella Cheese (Low-Moisture Mozzarella Cheese (pasteurized & skim milk, salt, cultures, enzymes), Powdered Cellulose (to prevent caking), Natamycin (preservative).), Baby Spinach, Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.), Yellow Onions, Cage Free Eggs, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Black Pepper, Red Pepper",16087689,0001-01-01T00:00:00,Vegetarian Manicotti,4.95,29.5,9.3,2 ROLL,913.4,World's Fare Entrees,5.4,LUNCH,51.3,174,0
391,"Milk, Wheat, Soybeans, Gluten",825,,120.8,4,120.8,"Black Forest Ham (Cured with: Water, Salt, Sugar, Vinegar, Corn syrup, Sodium phosphates, Sodium erythorbate, Sodium nitrite; Added caramel color), Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16087690,0001-01-01T00:00:00,Ham Sandwich,6.95,44.7,15.5,1 EACH,2636.5,Deli,7.9,LUNCH,59,427,0
392,"Milk, Wheat, Soybeans, Gluten",854,,60,4,60,"Jackfruit Tunaless Tuna Salad (Naked Jackfruit (Young Jackfruit, Water.), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Celery, Sweet Pickle Relish (Cucumbers, High Fructose Corn Syrup, Corn Syrup, Vinegar, Salt, 2% or Less of: Dehydrated Spices, Natural Flavors, Dehydrated Onion, Xanthan Gum, Calcium Chloride, Sodium Benzoate & Potassium Sorbate (preservatives), Alum, Yellow 5.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.), Salt, White Pepper), Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16087691,0001-01-01T00:00:00,Jackfruit Salad Sandwich,5.95,26.6,14.9,1 EACH,1749.6,Deli,6.7,LUNCH,66.5,511,0
393,"Milk, Wheat, Soybeans, Gluten",809,,123,4,123,"Roast Beef (Water, Cultured Corn Sugar and Vinegar, Salt, Sodium Phosphate, and Natural Flavorings; Rubbed With: Sugar, Natural Flavorings, Salt, Caramel Color, Dextrose, Dried Beef Stock, Maltodextrin, Paprika.), Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16087692,0001-01-01T00:00:00,Roast Beef Sandwich,6.95,47.2,14.8,1 EACH,1889.5,Deli,5.9,LUNCH,57,416,0
394,"Milk, Eggs, Fish, Wheat, Soybeans, Gluten",720,,68.6,4,68.6,"Tuna Salad (Albacore Tuna (White Tuna, Water, Vegetable Broth (contains Soy), Salt.), Celery, Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Sweet Pickle Relish (Cucumbers, High Fructose Corn Syrup, Corn Syrup, Vinegar, Salt, 2% or Less of: Dehydrated Spices, Natural Flavors, Dehydrated Onion, Xanthan Gum, Calcium Chloride, Sodium Benzoate & Potassium Sorbate (preservatives), Alum, Yellow 5.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.), White Pepper), Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16087693,0001-01-01T00:00:00,Tuna Salad Sandwich,5.95,29.7,13.7,1 EACH,1336.9,Deli,6.1,LUNCH,57.4,395,0
