,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
772,"Milk, Wheat, Gluten",2592,,153.1,6,153.1,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.)",16086198,2018-10-19T00:00:00-07:00,Cheese Pizza,14.95,128.9,30.9,1 PIE,3480.7,Sliceria by Scholars,18.6,LUNCH,365.2,629,0
773,"Milk, Wheat, Gluten",2690,,151.9,6,151.9,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Basil, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt",16086199,2018-10-19T00:00:00-07:00,Margherita,15.95,107.7,37.5,1 PIE,3707.5,Sliceria by Scholars,17,LUNCH,366,821,0
774,"Milk, Wheat, Gluten",3496,,351,6,351,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Halal Pepperoni (Beef, Water, Potato Starch, Salt, Spices (Ground Paprika, Garlic Powder, Paprika Extracts), Sodium Phosphates, Dextrose Sodium Erythorbate, Natural Flavoring, Sodium Nitrite.), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.)",16086200,2018-10-19T00:00:00-07:00,Pepperoni Pizza,17.95,174.4,59.9,1 PIE,7314.7,Sliceria by Scholars,16.8,LUNCH,362,1350,2.8
775,"Milk, Wheat, Gluten",2446,,161.8,6,161.8,"Wheat Dough (Water, Caputo Pizza Flour (Wheat flour), Whole Wheat Flour, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Cauliflower White (Water, Cauliflower, Garlic, Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Salt, White Pepper, Thyme), Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Squash, Zucchini, Roasted Eggplant (Eggplant, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Whole Leaf Thyme, White Pepper), Mini Sweet Peppers, Basil, Garlic, Tomatoes",16086201,2018-10-19T00:00:00-07:00,Vegetarian,17.95,131.3,33.7,1 PIE,3668.8,Sliceria by Scholars,12.1,LUNCH,326.1,690,0
776,"Milk, Eggs, Wheat, Gluten",3500,,461.7,6,461.7,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Roasted Chicken Sausage Meatball (Halal Ground Chicken, Cage Free Eggs, Ras El Hanout Spice Rub (All Spice, Ground Ginger, Turmeric, Salt, Cayenne Pepper, Ground Nutmeg, White Pepper, Ground Cloves), Garlic, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Thyme, Parsley, Oregano, Red Pepper, Salt, White Pepper), Roasted Chimichurri Beef (Ground Beef, Chimichurri Sauce (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Red Wine Vinegar (Red Wine Vinegar, Water, Potassium Metabisulfite.), Parsley, Red Onion, Lemon, Oregano, Salt, Black Pepper), Salt, White Pepper), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Blackened Chicken (Halal Chicken Breast, Blackened Seasoning (Paprika, Onion Powder, Garlic Powder, Cayenne Pepper, Whole Leaf Thyme, Salt, Basil, Oregano, White Pepper), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Red Onion, Sliced Mushroom, Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.), Serrano Peppers, Mini Sweet Peppers, Green Onions",16086268,2018-10-19T00:00:00-07:00,Cattleman,20.95,225.9,43.1,1 PIE,5528.8,Sliceria by Scholars,25,DINNER,386.7,1047,1.1
777,"Milk, Wheat, Gluten",2592,,153.1,6,153.1,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.)",16086269,2018-10-19T00:00:00-07:00,Cheese Pizza,14.95,128.9,30.9,1 PIE,3480.7,Sliceria by Scholars,18.6,DINNER,365.2,629,0
778,"Milk, Wheat, Gluten",2690,,151.9,6,151.9,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Basil, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt",16086270,2018-10-19T00:00:00-07:00,Margherita,15.95,107.7,37.5,1 PIE,3707.5,Sliceria by Scholars,17,DINNER,366,821,0
779,"Milk, Wheat, Gluten",3496,,351,6,351,"Napoletana Caputo Dough (Caputo Pizza Flour (Wheat flour), Water, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Halal Pepperoni (Beef, Water, Potato Starch, Salt, Spices (Ground Paprika, Garlic Powder, Paprika Extracts), Sodium Phosphates, Dextrose Sodium Erythorbate, Natural Flavoring, Sodium Nitrite.), Spicy Sriracha Marinara (Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Basil, Oregano), Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.)",16086271,2018-10-19T00:00:00-07:00,Pepperoni Pizza,17.95,174.4,59.9,1 PIE,7314.7,Sliceria by Scholars,16.8,DINNER,362,1350,2.8
780,"Milk, Wheat, Gluten",2446,,161.8,6,161.8,"Wheat Dough (Water, Caputo Pizza Flour (Wheat flour), Whole Wheat Flour, Master Poolish (Water, Caputo Pizza Flour (Wheat flour), Active Dry Yeast (Yeast, Sorbitan, Monosterate)), Diastatic Barley Powder Light, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Active Dry Yeast (Yeast, Sorbitan, Monosterate), Salt), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Cauliflower White (Water, Cauliflower, Garlic, Heavy Cream (Milk, Carrageenan, Mono- and Diglycerides, Polysorbate 80), Salt, White Pepper, Thyme), Artichoke (Quartered Artichoke Heats, Salt, Water, Citric Acid.), Squash, Zucchini, Roasted Eggplant (Eggplant, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Whole Leaf Thyme, White Pepper), Mini Sweet Peppers, Basil, Garlic, Tomatoes",16086272,2018-10-19T00:00:00-07:00,Vegetarian,17.95,131.3,33.7,1 PIE,3668.8,Sliceria by Scholars,12.1,DINNER,326.1,690,0
781,"Tree Nuts, Soybeans",644,,159.2,6,159.2,"Kosher Chicken, Berbere Style Tomato Sauce (Chicken Stock (Water, Chicken Base (Roasted Chicken, Chicken Juices, Salt, Sugar, Maltodextrin, Chicken Fat, Dehydrated Onion, Citric Acid, Turmeric, Natural Flavorings.)), Margarine (Vegetable Oil Blend (Soybean Oil, Palm Oil, Palm Kernel Oil), Water, Salt, Soybean Lecithin (Soy) and Vegetable Mono & Diglycerides. Potassium Sorbate and Citric Acid added as preservatives. Colored with Beta Carotene. Artificial Butter Flavor. Vitamin A Palmitate added. ), Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Tomato Paste (Tomato Paste, Salt, Spices, Natural Flavors, Citric Acid.), Garlic, Ginger, Berbere Spice Rub (Paprika, Chili Powder, Salt, Garlic Powder, Cardamom, Basil, Ground Ginger, Ground Cumin, White Pepper), Cilantro, Salt), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Berbere Spice Rub (Paprika, Chili Powder, Salt, Garlic Powder, Cardamom, Basil, Ground Ginger, Ground Cumin, White Pepper), Salt",16086202,2018-10-19T00:00:00-07:00,Berbere Spiced Roasted Chicken,6.00,50.5,12.4,1 PORTN,1019.7,Spice Station,0.9,LUNCH,3.5,421,2.7
782,Fish,285,,44.6,6,44.6,"Turmeric Marinated Salmon (Atlantic Salmon, Salt, Turmeric, Pure Sesame Oil, White Pepper), Piri-Piri Sauce (Red Bell Pepper, Yellow Onions, Tomatoes, Jalapenos, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Lemon Juice, Apple Cider Vinegar, Garlic, Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Chili Paste (Chili, Salt, Distilled Vinegar, Potassium Sorbate & Sodium Bisulfite (preservatives), Xanthan Gum.), Paprika, Salt, Cilantro, Basil), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions",16086203,2018-10-19T00:00:00-07:00,Salmon Piri Piri,8.50,17.3,3.4,5 OZ,1115.8,Spice Station,1.4,LUNCH,4.6,198,0
783,,42,,0,6,0,"Okra, Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Carrots, Red Onion, Water, Celery, Salt, Garlic, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Black Pepper",16086204,2018-10-19T00:00:00-07:00,African Style Stewed Okra and Tomato,2.00,1.9,0.1,4 OZ,354.8,Spice Station,2.9,LUNCH,8.4,8,0
784,Eggs,125,,44.7,6,44.7,"Butternut Squash, Spinach, Craisins (Cranberries, Sugar, Citric Acid, Elderberry Juice Concentrate, Sunflower Oil.), Cage Free Eggs, Adobo Spice Rub (Paprika, Salt, Ground Cumin, Onion Powder, Mexican Oregano, Chili Powder, Garlic Powder, White Pepper), Parsley, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), White Pepper",16086205,2018-10-19T00:00:00-07:00,Butternut Squash & Spinach Fritters,2.00,3.7,0.7,4 OZ,446.1,Spice Station,9.3,LUNCH,19,43,0
785,Tree Nuts,212,,0,6,0,"Yams, Collard Greens, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Roasted Cashew, Lime Juice (Key west lime juice, sodium benzoate.), Salt, Ginger, Garlic, Thyme, Black Pepper, Ground Cumin",16086206,2018-10-19T00:00:00-07:00,Collard Greens & Sweet Potato Salad,2.00,3.3,1.6,4 OZ,564.2,Spice Station,3.2,LUNCH,17.8,140,0
786,Soybeans,104,,0,6,0,"Green Beans, Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Carrots, Water, Margarine (Vegetable Oil Blend (Soybean Oil, Palm Oil, Palm Kernel Oil), Water, Salt, Soybean Lecithin (Soy) and Vegetable Mono & Diglycerides. Potassium Sorbate and Citric Acid added as preservatives. Colored with Beta Carotene. Artificial Butter Flavor. Vitamin A Palmitate added. ), Yellow Onions, Garlic, Ginger, Salt, Berbere Spice Rub (Paprika, Chili Powder, Salt, Garlic Powder, Cardamom, Basil, Ground Ginger, Ground Cumin, White Pepper), Ground Coriander, Curry Powder (Spices, Turmeric (color), Salt, Red Pepper, Spice Extract.)",16086207,2018-10-19T00:00:00-07:00,Ethiopian Green Beans and Carrots,2.00,1.3,1.3,4 OZ,474.8,Spice Station,3.1,LUNCH,7.6,71,1.6
787,,145,,0,6,0,"Potatoes, Harissa Sauce (Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Water, Agave (100% pure organic agave nectar), Lemon Juice, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Jalapenos, Ground Cumin, Ground Coriander, Red Pepper), Green Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Cilantro, Salt, White Pepper",16086208,2018-10-19T00:00:00-07:00,Harissa Potatoes,2.00,2.6,0.5,4 OZ,487.2,Spice Station,0.4,LUNCH,18.6,62,0
788,Soybeans,169,,0,6,0,"Jasmine Rice (Long Grain Rice), Yellow Onions, Tomato Paste (Tomato Paste, Salt, Spices, Natural Flavors, Citric Acid.), Margarine (Vegetable Oil Blend (Soybean Oil, Palm Oil, Palm Kernel Oil), Water, Salt, Soybean Lecithin (Soy) and Vegetable Mono & Diglycerides. Potassium Sorbate and Citric Acid added as preservatives. Colored with Beta Carotene. Artificial Butter Flavor. Vitamin A Palmitate added. ), Salt, Garlic, Rotisserie International Spice Rub (Salt, Garlic Powder, Ground Ginger, Chili Powder, Chinese 5 Spice (Anise, Cinnamon, Star Anise, Cloves, Ginger.), Ground Cinnamon, White Pepper, Ground Nutmeg, Ground Cloves)",16086209,2018-10-19T00:00:00-07:00,Jollof Rice,2.00,3.1,0.7,4 OZ,849.5,Spice Station,0.7,LUNCH,29.8,34,0.8
789,"Eggs, Soybeans",320,,0,6,0,"Gluten Free French Toast (Plain Soy Milk (Natural Soy Milk (filtered water, whole soybeans), Natural Evaporated Cane Sugar.), Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Gluten Free White Bread ( Filtered Water, Rice Flour (White & Sweet Rice), Tapioca Starch, Organic Palm Fruit Oil, High Oleic Safflower Oil, Tapioca Syrup, Bamboo Fiber, Pear Juice Concentrate, Invert Sugar (From Cane), Modied Cellulose, Yeast, Egg Whites, Salt, Apple Sauce (Apples, Water), Guar Gum, Glucono Delta Lactone (Antioxidant), Orange Citrus Fiber, Dough Conditioner (Calcium Sulfate, Enzyme). Enriched with Thiamin (Vitamin B1), Riboflavin (Vitamin B2), Niacin, Iron, Folic Acid.), Organic Sugar, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Ground Cinnamon), Apple Raisin Compote (Granny Smith Apples, Seedless Raisins (Raisins, contains less than 2% vegetable oil (sunflower and/or palm oil).), Brown Sugar, Apple Juice, Lemon, Margarine (Vegetable Oil Blend (Soybean Oil, Palm Oil, Palm Kernel Oil), Water, Salt, Soybean Lecithin (Soy) and Vegetable Mono & Diglycerides. Potassium Sorbate and Citric Acid added as preservatives. Colored with Beta Carotene. Artificial Butter Flavor. Vitamin A Palmitate added. ), Ground Cinnamon)",16086136,2018-10-19T00:00:00-07:00,French Toast with Apple Compote,3.25,9.9,1.7,1 PORTN,228.7,Spice Station,29.6,BREAKFAST,46.8,100,0.2
790,Eggs,478,,244.5,6,244.5,"Steamed Brown Rice (Brown Rice, Water), Kosher Ground Beef, Mushroom Sauce (White Mushroom, Water, Yellow Onions, Cornstarch Slurry (Water, Corn Starch), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Apple Cider Vinegar, Salt, Parsley, White Pepper), Cage Free Eggs, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Parsley, Salt, White Pepper",16086137,2018-10-19T00:00:00-07:00,Spice Moco Loco,5.95,26,6.1,1 PORTN,441.2,Spice Station,1.8,BREAKFAST,31.9,243,0.8
791,Eggs,146,,356,6,356,"Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16086138,2018-10-19T00:00:00-07:00,Cage Free Scrambled Eggs,1.25,11,2.5,3 OZ,248,Spice Station,0.8,BREAKFAST,0.8,103,0
792,"Tree Nuts, Soybeans",426,,0,6,0,"Coconut Milk Yogurt (Organic coconut milk (filtered water, organic coconut cream), organic cane sugar, rice starch, less than 2% of: calcium citrate, pectin, live and active cultures, vitamin d2, vitamin b12. Produced in a facility that also processes other tree nuts and soy.), Bob's Red Mill Gluten Free Honey Granola (Whole Grain Oats, Sugar, Canola Oil, Rice Flour, Honey, Salt, Brown Sugar Syrup, Baking Soda, Soy Lecithin, Natural Flavor. ), Mixed Fruit (Mango, Blueberries, Kiwi)",16086139,2018-10-19T00:00:00-07:00,Dairy Free Yogurt Parfait Bowl,5.50,7.5,3,1 BOWL,337.2,Spice Station,41.3,BREAKFAST,85.7,61,0
793,,211,,62.4,6,62.4,"Kosher Ground Beef, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.), Brown Sugar, Breakfast Meat Spice Mix (Onion Powder, Sage, White Pepper, Basil, Marjoram, Red Pepper), Salt",16086140,2018-10-19T00:00:00-07:00,Kosher Beef Breakfast Sausage,2.95,17.5,4.4,3 OZ,279.4,Spice Station,1.1,BREAKFAST,1.7,130,0.8
794,,131,,0,6,0,"Fingerling Potatoes, Mini Sweet Peppers, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Blackened Seasoning (Paprika, Onion Powder, Garlic Powder, Cayenne Pepper, Whole Leaf Thyme, Salt, Basil, Oregano, White Pepper), Parsley, Fresh Rosemary, Salt, Garlic, Thyme, White Pepper, Oregano",16086141,2018-10-19T00:00:00-07:00,Spice Breakfast Potatoes,1.65,2.2,0.5,4 OZ,625.6,Spice Station,1.1,BREAKFAST,19,51,0
795,"Soybeans, Gluten",249,,0,6,0,"Steel Cut Oatmeal (Steel Cut Oats (100% Whole Grain Irish Oats. May Contain Milk,Soy,Tree Nuts,Wheat)), Bob's Red Mill Gluten Free Honey Granola (Whole Grain Oats, Sugar, Canola Oil, Rice Flour, Honey, Salt, Brown Sugar Syrup, Baking Soda, Soy Lecithin, Natural Flavor. )",16086142,2018-10-19T00:00:00-07:00,Steelcut Oatmeal,1.95,7.4,1,10 OZ,57.8,Spice Station,7.8,BREAKFAST,44.7,49,0
796,Eggs,199,,356,6,356,"Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Diced Roasted Yams (Yams, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt), Sundried Tomatoes (Sun Dried Tomatoes, Sulfur Dioxide (color retention).), Baby Kale, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, White Pepper",16086143,2018-10-19T00:00:00-07:00,Sweet Potato & Kale Scramble,2.25,12.9,2.8,5 OZ,610,Spice Station,6.4,BREAKFAST,12.7,106,0
797,"Milk, Fish, Wheat, Gluten",688,,108.4,6,108.4,"Everything Bagel (Unbleached Enriched Wheat Flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Water, Poppy Seeds, Sesame Seeds, Sunflower Seeds, 2% or Less of: Sugar, Wheat Gluten, Salt, Yeast, Calcium Propionate, Malted Barley Flour, Molasses, Mono & Diglycerides, Ascorbic Acid, L-Cysteine Hydrochloride, Azodicarbonamide, Enzymes, Ammonium Chloride.), Lemon Caper Cream Cheese (Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Spanish Capers (Capers, Water, Vinegar, Salt.), Lemon, Shallots, Parsley), Smoked Salmon Lox, Sliced Tomatoes (Tomatoes), Half Slices Red Onions (Red Onion)",16086144,2018-10-19T00:00:00-07:00,Bagel Bar with Smoked Salmon,6.95,35.1,14.3,1 EACH,1100.3,Counter Culture,7.4,BREAKFAST,52.5,336,0
798,"Tree Nuts, Soybeans",381,,0,6,0,"Acai Sorbet (Organic fair trade acai puree,filtered water, organic cane syrup, organic tapioca syrup, less than 0.5% of the following: organic locust bean gum, organic guar gum, organic sunflower lecithin, citric acid, fruit & vegetable juice (for color).), Sliced Bananas (Banana), Bob's Red Mill Gluten Free Honey Granola (Whole Grain Oats, Sugar, Canola Oil, Rice Flour, Honey, Salt, Brown Sugar Syrup, Baking Soda, Soy Lecithin, Natural Flavor. ), Strawberry, Blueberries, Mango, Coconut Flakes (Coconut, Sugar, Water, Propylene Glycol (preservative), Salt, Sodium Metabisulfite (color).)",16086145,2018-10-19T00:00:00-07:00,Acai Bowl,7.25,5.7,2.4,1 BOWL,189.3,Counter Culture,43.5,BREAKFAST,80.8,52,0
799,"Tree Nuts, Soybeans",381,,0,6,0,"Acai Sorbet (Organic fair trade acai puree,filtered water, organic cane syrup, organic tapioca syrup, less than 0.5% of the following: organic locust bean gum, organic guar gum, organic sunflower lecithin, citric acid, fruit & vegetable juice (for color).), Sliced Bananas (Banana), Bob's Red Mill Gluten Free Honey Granola (Whole Grain Oats, Sugar, Canola Oil, Rice Flour, Honey, Salt, Brown Sugar Syrup, Baking Soda, Soy Lecithin, Natural Flavor. ), Strawberry, Blueberries, Mango, Coconut Flakes (Coconut, Sugar, Water, Propylene Glycol (preservative), Salt, Sodium Metabisulfite (color).)",16086210,2018-10-19T00:00:00-07:00,Acai Bowl,7.25,5.7,2.4,1 BOWL,189.3,Counter Culture,43.5,LUNCH,80.8,52,0
800,"Tree Nuts, Soybeans",381,,0,6,0,"Acai Sorbet (Organic fair trade acai puree,filtered water, organic cane syrup, organic tapioca syrup, less than 0.5% of the following: organic locust bean gum, organic guar gum, organic sunflower lecithin, citric acid, fruit & vegetable juice (for color).), Sliced Bananas (Banana), Bob's Red Mill Gluten Free Honey Granola (Whole Grain Oats, Sugar, Canola Oil, Rice Flour, Honey, Salt, Brown Sugar Syrup, Baking Soda, Soy Lecithin, Natural Flavor. ), Strawberry, Blueberries, Mango, Coconut Flakes (Coconut, Sugar, Water, Propylene Glycol (preservative), Salt, Sodium Metabisulfite (color).)",16086273,2018-10-19T00:00:00-07:00,Acai Bowl,7.25,5.7,2.4,1 BOWL,189.3,Counter Culture,43.5,DINNER,80.8,52,0
801,Milk,155,,47.7,6,47.7,"Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Spanish Capers (Capers, Water, Vinegar, Salt.), Lemon, Shallots, Parsley",16086146,2018-10-19T00:00:00-07:00,Lemon Caper Cream Cheese,1.00,3.5,10.3,2 OZ,279.3,Counter Culture,1.1,BREAKFAST,1.7,137,0
802,"Milk, Tree Nuts, Soybeans",185,,35.8,6,35.8,"Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Banana, Nutella (Sugar, Palm Oil, Hazelnuts, Cocoa, Skim Milk, Reduced Minerals, Whey (milk), Soy Lecithin (emulsifier), Vanillin (artificial flavor).)",16086147,2018-10-19T00:00:00-07:00,Nutella Gone Bananas Spread,1.00,3.1,9,2 OZ,124.1,Counter Culture,8.4,BREAKFAST,10.2,136,0
803,Milk,132,,38.2,6,38.2,"Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Frozen Strawberries, Blueberries, BV POM Pomegranate Juice 24 Oz, Agave (100% pure organic agave nectar), Vanilla Extract",16086148,2018-10-19T00:00:00-07:00,Pomegranate Berry Spread,1.00,2.7,8.3,2 OZ,128.2,Counter Culture,2.3,BREAKFAST,3.4,110,0
804,Milk,166,,47.7,6,47.7,"Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Sun Dried Tomato Pesto (Water, Canola Oil, Dried Tomatoes, Parmesan Cheese (pasteurized part-skim milk, cheese culture, salt, enzymes), Onions, Basil, Granulated Garlic, Garlic Powder, Salt, Black Pepper, Xanthan Gum.), Spinach, Salt",16086149,2018-10-19T00:00:00-07:00,Sundried Tomato & Spinach Spread,1.00,3.7,10.5,2 OZ,407.3,Counter Culture,1.5,BREAKFAST,2.5,143,0
