,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
324,"Milk, Wheat, Soybeans, Gluten",854,,60,3,60,"Jackfruit Tunaless Tuna Salad (Naked Jackfruit (Young Jackfruit, Water.), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Celery, Sweet Pickle Relish (Cucumbers, High Fructose Corn Syrup, Corn Syrup, Vinegar, Salt, 2% or Less of: Dehydrated Spices, Natural Flavors, Dehydrated Onion, Xanthan Gum, Calcium Chloride, Sodium Benzoate & Potassium Sorbate (preservatives), Alum, Yellow 5.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.), Salt, White Pepper), Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16088411,0001-01-01T00:00:00,Jackfruit Salad Sandwich,5.95,26.6,14.9,1 EACH,1749.6,Deli,6.7,LUNCH,66.5,511,0
325,"Milk, Wheat, Soybeans, Gluten",809,,123,3,123,"Roast Beef (Water, Cultured Corn Sugar and Vinegar, Salt, Sodium Phosphate, and Natural Flavorings; Rubbed With: Sugar, Natural Flavorings, Salt, Caramel Color, Dextrose, Dried Beef Stock, Maltodextrin, Paprika.), Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16088412,0001-01-01T00:00:00,Roast Beef Sandwich,6.95,47.2,14.8,1 EACH,1889.5,Deli,5.9,LUNCH,57,416,0
326,"Milk, Eggs, Fish, Wheat, Soybeans, Gluten",720,,68.6,3,68.6,"Tuna Salad (Albacore Tuna (White Tuna, Water, Vegetable Broth (contains Soy), Salt.), Celery, Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Sweet Pickle Relish (Cucumbers, High Fructose Corn Syrup, Corn Syrup, Vinegar, Salt, 2% or Less of: Dehydrated Spices, Natural Flavors, Dehydrated Onion, Xanthan Gum, Calcium Chloride, Sodium Benzoate & Potassium Sorbate (preservatives), Alum, Yellow 5.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.), White Pepper), Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16088413,0001-01-01T00:00:00,Tuna Salad Sandwich,5.95,29.7,13.7,1 EACH,1336.9,Deli,6.1,LUNCH,57.4,395,0
327,"Milk, Wheat, Soybeans, Gluten",806,,100,3,100,"Turkey Breast (Turkey Breast Meat, Water, Salt, Turbinado Sugar.), Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Sliced Cucumbers (Cucumber), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16088414,0001-01-01T00:00:00,Turkey Sandwich,5.95,46.6,13.5,1 EACH,2280,Deli,6.2,LUNCH,59.4,400,0
328,"Milk, Wheat, Soybeans, Gluten",684,,60,3,60,"Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16088415,0001-01-01T00:00:00,Vegetarian Sandwich,4.95,24.5,13.5,1 EACH,1260,Deli,5.9,LUNCH,57,382,0
329,"Wheat, Soybeans, Gluten",242,,0,3,0,"Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.)",16088416,0001-01-01T00:00:00,Deli Roll,,8.1,0,1 EACH,504.6,Deli Bread,2,LUNCH,45.4,27,0
330,"Wheat, Soybeans, Gluten",166,,0,3,0,"Rye Bread Swirl Jumbo (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Rye Flour, Yeast, Caraway Seeds, Salt, Sugar, Brown Sugar, Soybean Oil with Citric Acid, Corn Meal, 2% or Less of: Calcium Propionate, Enzymes, Calcium Sulfate.)",16088417,0001-01-01T00:00:00,Marble Rye Bread,,5.4,0.4,2 SLICE,385.9,Deli Bread,2.5,LUNCH,30.9,19,
331,"Wheat, Gluten",228,,0,3,0,"Sourdough Bread (Flour (unbleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, 2% or Less of: Vital Wheat Gluten, Calcium Sulfate.)",16088418,0001-01-01T00:00:00,Sourdough Bread,,8.8,0,2 SLICE,420,Deli Bread,1.8,LUNCH,43.8,8,
332,"Wheat, Soybeans, Gluten",296,,0,3,0,"Spinach Tortilla (Enriched Bleached Wheat Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), Water, Vegetable Shortening (interesterified soybean oil, hydrogenated soybean and/or palm oil), 2% or Less of: Seasoning (spinach powder, onion powder, spice, salt, garlic powder, soybean oil, artificial colors [FD&C yellow #5, FD&C blue #1 lake], natural & artificial flavor), Salt, Leavening (sodium bicarbonate, sodium aluminum sulfate, corn starch, monocalcium phosphate and/or sodium acid pyrophosphate, calcium sulfate), Distilled Monoglycerides, Enzymes, Wheat Starch, Calcium Carbonate, Antioxidants (tocopherols, ascorbic acid), Cellulose Gum, Dough Conditioners (fumaric acid, sodium metabisulfite), Preservatives (calcium propionate, sorbic acid and/or citric acid).)",16088419,0001-01-01T00:00:00,Spinach Tortilla,,9,2.7,1 EACH,744.1,Deli Bread,2.7,LUNCH,49.3,73,0
333,"Wheat, Soybeans, Gluten",275,,0,3,0,"Wheat Bread (Wheat Flour, Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Cracked Wheat, Brown Sugar, Sugar, Vital Wheat Gluten, Yeast, Soybean Oil with Citric Acid, Salt, 2% or Less of: Calcium Propionate, Enzymes, Calcium Sulfate.)",16088420,0001-01-01T00:00:00,Wheat Bread,,10.6,0.8,2 EACH,529.4,Deli Bread,6.2,LUNCH,50.4,32,0
334,"Wheat, Soybeans, Gluten",226,,0,3,0,"Wheat Roll (Wheat flour, flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), water, cracked wheat, brown sugar, sugar, vital wheat gluten, yeast, soybean oil with citric acid, salt, less than 2% of the following: Calcium propionate, enzymes, calcium sulfate. )",16088421,0001-01-01T00:00:00,Wheat Deli Roll,,7.4,0.7,1 EACH,341.1,Deli Bread,7.2,LUNCH,43.5,36,
335,,68,,0,3,0,"Green Garbanzo Beans (Blanched chickpeas), Tahini Sesame Paste (Pure Ground Hulled Sesame Seeds.), Water, Lemon Juice, Cilantro, Garlic, Salt, Ground Coriander, Ground Cumin",16088422,0001-01-01T00:00:00,Green Garbanzo Hummus,,3.1,0.6,1 OZ,174.4,Deli Spreads,1,LUNCH,4.8,40,0
336,,180,,0,3,0,"Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.)",16088423,0001-01-01T00:00:00,Just Mayo,,0,2,1 OZ,160,Deli Spreads,0,LUNCH,2,180,0
337,Milk,152,,1.3,3,1.3,"Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Basil Pesto Sauce (Basil, Canola Oil, Water, Parmesan Cheese (pasteurized part-skim milk, cheese culture, salt, enzymes), Granulated Garlic, Salt.)",16088424,0001-01-01T00:00:00,Just Mayo Pesto Aioli,,0.8,1.8,1 OZL,176.7,Deli Spreads,0.1,LUNCH,1.6,149,0
338,,162,,0,3,0,"Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher)",16088425,0001-01-01T00:00:00,Just Mayo Vegan Chipotle Aioli,,0,1.8,1 OZL,183.9,Deli Spreads,0.3,LUNCH,2.1,160,0
339,,17,,0,3,0,"Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16088426,0001-01-01T00:00:00,Yellow Mustard,,1.1,0.1,1 OZ,290.6,Deli Spreads,0.2,LUNCH,1.4,9,0
340,"Wheat, Soybeans, Gluten",698,,0,3,0,"Falafel Dough (Water, Chickpeas, Parsley, Onions, Cilantro, Serrano Peppers, Garlic Puree (garlic, citric acid, ascorbic acid), 2% or Less of: Salt, Spices, Rice Flour, Xanthan Gum.), Vegan Burger Bun (Flour (wheat flour, malted barley flour,niacin, iron, ascorbic acid, thiamin mononitrate,riboflavin, folic acid), Water, Soybean Oil with Citric Acid, Sugar, Soy Flour, Yeast, Salt, Less than 2%of the following: Calcium Propionate, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Avocado, Vegan Cucumber Ranch Dressing (Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Cucumber, Apple Cider Vinegar, Parsley, Lemon Juice, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Garlic, Onion Powder, Garlic Powder, Paprika, Black Pepper), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Half Slices Red Onions (Red Onion)",16088427,0001-01-01T00:00:00,Falafel Burger,8.25,21.9,3.4,1 EACH,1271.4,Grill Specials,14.1,LUNCH,81.3,317,0
341,"Milk, Eggs, Wheat, Soybeans, Gluten",664,,137.5,3,137.5,"Beef Pastrami (Beef coated with: Spices, Caramel Color, Dehydrated Garlic, Dextrose, Paprika, Soybean Oil, Extracts of Paprika, Up to 15% Curing Solution of: Water, Seasoning (salt, sodium citrate blend [sodium citrate, sodium diacetate], sugar, sodium phosphates, sodium erythorbate, extracts of spice, garlic), Sodium Nitrate.), Rye Bread Swirl Jumbo (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Rye Flour, Yeast, Caraway Seeds, Salt, Sugar, Brown Sugar, Soybean Oil with Citric Acid, Corn Meal, 2% or Less of: Calcium Propionate, Enzymes, Calcium Sulfate.), Sauerkraut (Sauerkraut, Water, Salt.), Swiss Cheese (Milk, Cheese Culture, Salt, Enzymes.), 1000 Island Dressing (Soybean Oil, Water, Corn Syrup, High Fructose Corn Syrup, Distilled Vinegar, Pickled Cucumbers, Tomato Paste, Egg Yolk, 2% or Less of: Modified Food Starch, Salt, Mustard Seed, Sodium Benzoate, Potassium Sorbate (preservative), Calcium Disodium EDTA (preservative), Xanthan Gum, Dried Garlic, Dried Bell pepper, Dried Onion, Natural Flavors, Extracts of Turmeric (color).), Clarified Butter  (Pasteurized cream), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.)",16088428,0001-01-01T00:00:00,Pastrami Reuben Sandwich,6.95,36.8,17.8,1 EACH,2088.6,Grill Specials,7.7,LUNCH,38,365,0
342,"Milk, Eggs, Wheat, Soybeans, Gluten",536,,118.2,3,118.2,"Beef Patty (Beef, Water, Salt, Spice.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.)",16088429,0001-01-01T00:00:00,Cheeseburger,4.95,32.3,12.2,1 EACH,601.2,Grill,7.5,LUNCH,36.9,252,0
343,"Milk, Eggs, Wheat, Soybeans, Gluten",315,,70.5,3,70.5,"Marinated Chicken Breast (Chicken Breast  (Boneless Skinless Chicken Breast with Rib Meat; 15% Solution: Water, Salt, Sodium Phosphates.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, White Pepper), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate)",16088430,0001-01-01T00:00:00,Chicken Breast Sandwich,5.25,26.8,1,1 EACH,915.3,Grill,7.5,LUNCH,37,55,0
344,"Milk, Eggs, Wheat, Soybeans, Gluten",465,,22.8,3,22.8,"Black Bean Chipotle Patty (Water, onions, cooked black beans (black beans, water), cooked brown rice (water, brown rice), corn, vegetable oil (corn, canola and/or sunflower oil), soy flour, tomatoes, wheat gluten, green chiles, onion powder, egg whites, bulgur wheat, calcium caseinate (milk), cornstarch.Contains 2% or less of red bell peppers, green bell peppers, spices, cilantro, tomato juice, tomato powder, salt, chipotle peppers, cooked onion and carrot juice concentrate, jalapeno peppers, garlic powder, natural flavor, soy sauce powder (soybeans, wheat, salt), gum arabic, vinegar, citric acid, green pepper juice, garlic juice, lime juice), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088431,0001-01-01T00:00:00,Chipotle Black Bean Burger,5.95,22.1,1.8,1 EACH,655.1,Grill,10.5,LUNCH,58.9,166,0
345,"Wheat, Soybeans, Gluten",736,,0,3,0,"Meatless ""Chicken"" Breast (Water, soy protein isolate, vital wheat gluten, expeller pressed/canola oil, natural flavors (from plant sources), modified vegetable gum, organic ancient grains flour (kamut, amaranth, millet, quinoa), yeast extract, potato starch, sea salt, organic cane sugar, vinegar, pea protein, carrot fiber, beetroot fiber, garlic powder, onion powder, extractives of paprika and turmeric.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Vegan Burger Bun (Flour (wheat flour, malted barley flour,niacin, iron, ascorbic acid, thiamin mononitrate,riboflavin, folic acid), Water, Soybean Oil with Citric Acid, Sugar, Soy Flour, Yeast, Salt, Less than 2%of the following: Calcium Propionate, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088432,0001-01-01T00:00:00,Chixin Vegan Berger,5.95,35,4.8,1 EACH,1205.4,Grill,6.9,LUNCH,44.7,433,0
346,"Milk, Eggs, Wheat, Soybeans, Gluten",885,,217.6,3,217.6,"Beef Patty (Beef, Water, Salt, Spice.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.)",16088433,0001-01-01T00:00:00,Double Cheeseburger,7.75,58.5,23.7,1 EACH,907.2,Grill,7.5,LUNCH,36.9,491,0
347,"Milk, Eggs, Wheat, Soybeans, Gluten",781,,188.1,3,188.1,"Beef Patty (Beef, Water, Salt, Spice.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.)",16088434,0001-01-01T00:00:00,Double Hamburger,6.25,52.6,18.5,1 EACH,450.4,Grill,7.5,LUNCH,36.9,411,0
348,"Wheat, Soybeans, Gluten",676,,58.8,3,58.8,"Cooked Chicken Fritter  (Chicken Tenderloins, Water, Seasoning (maltodextrin, salt, sugar, chicken stock, vegetable stock [carrot, onion, celery], flavors, carrot powder, garlic powder), Sodium Phosphates, Salt, Modified Food Starch, Breaded with: Bleached Wheat Flour, Water, Wheat Flour, Salt, Wheat Gluten, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate, monocalcium phosphate), Sugar, Yeast Extract, Yellow Corn Flour, Dextrose, Onion Powder, Yeast, Garlic Powder, Paprika Extracts, Turmeric, Annatto, Spice, Disodium Inosinate, Disodium Guanylate, Set in Vegetable Oil (Soy).), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)",16088435,0001-01-01T00:00:00,Fried Chicken Fritters,4.50,30,6.5,6 OZ,1123.3,Grill,2.1,LUNCH,34.2,428,2.1
349,"Milk, Eggs, Wheat, Soybeans, Gluten",515,,175.9,3,175.9,"Turkey Patty (White turkey, salt, spices, dehydrated garlic, dehydrated onion, natural flavoring, olive oil.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), Clarified Butter  (Pasteurized cream)",16088436,0001-01-01T00:00:00,Grilled Turkey Burger,5.95,36.2,9.8,1 EACH,856,Grill,7.5,LUNCH,36.9,208,0
350,"Milk, Eggs, Wheat, Soybeans, Gluten",496,,228.9,3,228.9,"Sourdough Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, Less than 2% of the following: Vital Wheat Gluten, Yeast, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk, and tree nuts.), Cage Free Eggs, Ham (Water, Natural Salt Blend (Potassium Chloride, Sea Salt), Turbinado Sugar, Salt, Cultured Celery Powder, Cherry Powder.), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Clarified Butter  (Pasteurized cream)",16088437,0001-01-01T00:00:00,Ham Bobcat Sandwich,3.95,28.3,10.5,1 EACH,1458.3,Grill,2.5,LUNCH,47.7,190,0
351,"Milk, Eggs, Wheat, Soybeans, Gluten",484,,103.4,3,103.4,"Beef Patty (Beef, Water, Salt, Spice.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.)",16088438,0001-01-01T00:00:00,Hamburger,4.20,29.4,9.6,1 EACH,372.7,Grill,7.5,LUNCH,36.9,213,0
